,ID1,ID2,response,text
1227,261567514281127936,38026789,neutral,overlook sandi summeri mid upper sunshin today cni record high set buffalo warmth friday
1229,264236295172272128,116176753,neutral,taiwan court extend ex leader jail term taipei taiwan high court said friday extend ex leader chen http co fuadcefb
1231,264235523349045249,50699745,negative,art carolinemanzo think nyc host marathon sunday would soooo mani desper need help respect
1232,263817280633323520,62886153,positive,marvramrod great rd struggl lot harden lin well togeth harden w pt far
1233,264130180921040896,14414619,positive,miss th birthday avril lavign sk er boi darn love song especi part rhyme boy boy classic
1234,259777532239417344,34044347,neutral,crazi sport econom chang larri bird rooki deal yr total th pick damian lillard make yr
1235,260511946879688704,15759290,positive,dickiev stick colleg hoop amp pander nd rate acc team dook open game right around corner baybeee
1237,263920096295153667,376764620,negative,ladi gaga fear classmat lo angel nov ian singer ladi gaga still touch peopl h http co ew p
1238,263949833709182976,309065406,neutral,eleanor say go practic squat pee shower tomorrow
1239,238411454137655299,129906416,positive,nolimitcattleco talk yet howev excit jan revolut heifer calf insid
1240,262646697681895424,286055526,negative,wait power tomorrow go miss new met mother nooooooooo
1241,264147754064949248,315410162,positive,vaughter take much time thought view may better present cycl world poland say sth directli
1242,262662173132718080,40531830,negative,terribl play call nd victor cruz slant te nick sidelin
1243,246684751505801216,20265600,neutral,drew peterson longer untouch tune lifetim origin movi sunday c lifetimetv http co jnmcsinh
1244,258670735831216131,317403977,neutral,blgj e saltandhepp preview nfc championship game sunday feelin offens shootout hahaha vike card gameoftheweek
1247,264084097834553344,380124981,negative,nofucksgivinfebruari give shit anyth may pose problem valentin though
1248,263169865295216642,834658356,neutral,least three month sinc heard lmfao song give anoth month two may ventur outsid
1249,241174229230448640,398460853,positive,redsonfir perhap want rd choic hahaha like ben amo mufc
1250,264251377138679808,125586861,neutral,engag parti san francisco weekend offici move colorado th
1251,251340401997385728,224735594,positive,ukbieberday justin go tea time sophia grace rose tomorrow ellen show realli
1252,261338179976695808,343841467,neutral,bamberwov haha get seriou may wanna call origin ghost hunter bill murray ghostbust
1253,264237646845452290,31157267,positive,stevievanzandt jakeclemon guy rock tonight see kentucki saturday
1254,259344109280583680,92786831,neutral,championship team news bellami frame cardiff team news saturday championship game http co ey mccz boro
1255,247684596135780352,717199926,positive,happi new year anno domini shana tovah amp good jazz look forward chines new year feb
1256,264261085815779328,333678878,positive,good night boy parti bu town tomorrow n osu saturday cantwait
1257,261326581774041088,444352908,positive,jordygeneviev hahaha shut cupid yeah hope go good saturday everi day
1258,261910414324027392,334304915,neutral,thought never see day axl rose st tv interview yr show time watch http co vjtndqn
1259,260901887635767296,66786179,positive,watch grey liam neeson one twitter friend recommend realli good thank tuesday night entertain
1261,264252085573414912,916793023,positive,els excit see boy startalk tomorrow
1262,262360278753243137,334977402,positive,notebook may one greatest movi creat time lt
1264,254227487247171584,19399004,positive,romney great line trickl govern coin gov mitch daniel earli januari mitt use good sourc
1266,263635930928279554,48040475,positive,tomorrow releas th anniversari kniteforc boxset featur mani remix includ mine super sunday store
1267,264188082436321280,190021419,negative,embarrass ram cut alexand ye know mizzou c mon chief make unknown look like pro bowler
1268,256256854475292672,92151769,neutral,finna hit grammi tomorrow ima finna go thug honeylkcocain live stomp ground ie grittygrindn
1271,262320094556876800,211393445,positive,fact go sophia grace rosi studio tuesday make soo happi cristinarotondo accent cuti
1272,263008225354469377,82629804,neutral,raven releas first injuri report week wednesday sound like load name http co jzvweghi
1273,259461958074507264,354323495,neutral,friday nite dwc read raid sound garden dvd amp cd cruis home raphael sadiq friday note cni
1274,258403571333222401,331411982,neutral,bertab ask jenel use da car da th den ill take
1275,237213326411714560,542969778,neutral,deal sabr oiler gagner rd sekera adam would think deal would done tomorrow reason wait
1276,264199314983768064,263983114,neutral,miami go msg tomorrow night gonna embarrass knick
1277,264196080764321793,235855923,neutral,judybuenviaj good morn hong kong meme pa ang kasama ko may headach jap resto lkf ippudo
1278,264147858708647936,18912831,positive,hello dublin tomorrow play button factori onstag come toquiwa jp regret
1280,258849981107171328,538584747,positive,look someth weekend cni best bet thursday rapper wiz khalifa headl http co odubwb p
1281,252102544233492480,20420384,positive,live ufc fuel tv st fight day
1282,241086519987822592,317401345,neutral,syrian deleg withdrew st session non align movement summit iran moham morsi address syria crisi
1283,258249984342888449,612633656,neutral,ben amo bench england u take serbia nd leg play euro
1284,241552338849001473,180650559,positive,root penn state tomorrow even tho murder joe pa someth new coach amp kid deserv
1285,263163827808505856,81798148,neutral,avril still work th album studio http co rotlnzg black eye pea
1286,263304259615981569,51923108,negative,whiteboytat paperchas tryna fuck chapel hill tomorrow night
1287,247430939624480768,363310209,positive,happi birthday nick j may live long happi
1288,264096441549598720,510441175,positive,real liam payn saturday buy ticket tmhtour belgium happi
1289,263794262196502529,135950754,neutral,pt asst harden st quarter lin gon play aight togeth
1294,250881922752974848,27826516,neutral,groov pierc friday sept th kendrick perkin nba back camp parti kdtrey okc teammat http co f j
1296,263374051026821120,44108416,neutral,oceanaswansea true lmfao tomorrow
1298,263765493595373569,543888790,neutral,uefa women champion leagu updat includ yael averbuch score game lot american http co yhm h
1299,262243645208551424,321353408,neutral,countri attend iranplast expo tehran th edit iranplast exhibit open http co qrkcfq e
1300,262017896056750080,32262448,positive,day vintagenow want rais bundl safe hous women support us attend ct th http co ompta pe
1302,263757171718754304,19423235,negative,red eye flight home ca sat night pst w layov dalla cst along clock push back hour
1303,260885935644893184,458981162,neutral,nomin open citizen year award held australia day three categori close nov see http co yeydjjcl
1304,264124890725109760,284211948,negative,fuck sat act
1305,244564867900665856,796660064,neutral,record diablo iii edit upload tomorrow
1306,252790187812335616,174298088,positive,saturday night make next hit honor us achiev award felt like grammi http co pjzepvti
1310,264200833707679745,888149516,neutral,even though alreadi know end im watch cma tomorrow see blake drunk
1311,257126268347232259,14663319,negative,fox chicago make angri play vike vs redskin nfc championship rematch er vs giant tomorrow
1312,264247419888365568,541481614,positive,anqel ima ask day im gonna miss watch break dawn th month anniversari
1313,225909010417737728,125936436,positive,feb happi valentin day everybodi go buy cooki stuff full
1314,250652043944017920,285680794,neutral,agiamba capello draw th game juve seri
1318,264204966971994113,36024291,neutral,wiz ye dicken tomorrow night inde seanpeterbudg charl dicken tavern collin st get min ko
1319,264194696430112768,401155107,positive,flyin bay tomorrow kickin fresno coupl day go colorado fucky
1320,262292702991880194,15501305,neutral,sale season host lucki magazin grammi winner jennif hudson start novemb st mercer http co rbknjcbc
1321,264202056305344513,380711855,positive,want love like johnni june want love like blake miranda lovethem obsess
1322,256118824733118464,183162300,positive,ninersfan sunday reveng game win td kyle william alreadi destroy last team keep rollin
1323,263921690734632960,859446558,negative,ladi gaga fear classmat lo angel nov ian singer ladi gaga still touch pe http co wfixfj yahoonew
1324,264122650719305729,237085486,positive,love asia first friend made th grade
1326,261370795564085248,56158402,positive,noel gallagh tomorrow wait see legend
1328,263827883674464256,170371596,neutral,watch denzel washington talk new movi flight com nov nd lateshow david letterman
1329,263991751558193152,597700222,positive,heard themgeorg jonathan ross sat gear super pout
1330,263810015364796418,917929088,neutral,forget go cv tomorrow get viagara know need encourag get dream vision boo
1332,259744695490580480,316497857,positive,kasabian fast fuse came shuffl ipod definit show excit russellhoward tuesday
1334,203656695283597313,160648260,neutral,dalken rbi singl rf score cofield second jag lead th troy pitch chang come
1335,263356385444626433,483970346,negative,ddoughtyonair sobotuck howev confirm break chair duke pressbox nd destruct duke sport event
1337,258525482142822400,280964280,neutral,patiencemaddox hey go noel field us friday
1338,225088189193392128,51219609,neutral,jeffmarek perron realli gagner comparison perron st liner gagner rd liner one pt game peopl forget bum
1339,263589266653843456,185191611,positive,chase northern light alan tan nice articl photo yest strait time oct page c
1340,264164985012363265,357555609,positive,nice drive charger river romo face alot critic media romo nd best passer rate nfl histori ignor
1341,263282126777114625,328760102,neutral,line yyt check longer tim lineup monday morn super bowl sunday
1342,264140683265318912,76714350,neutral,castl x sneak peek season episod http co ezwwuir hahahahaha monday yet
1344,259733030669787136,386728203,neutral,nick diaz get start pk nd straight week
1345,258380233827303424,39084221,positive,presid talk grow economi like billi cundiff explain someon make field goal th quarter
1346,263019062953664516,486340693,positive,reason celebr forc turnov game sunday new york giant http co zqe tn nfl nyg giant
1347,242268105399730176,410647886,neutral,lauren goodger may reportedli train next seri danc ice seem stop ha
1349,255295926653054976,19059809,negative,capello bemoan languag barrier russia russia coach fabio capello spoke monday frustrat la http co wdkfnlqq
1351,262296481044783104,36955234,neutral,anyway look way tonight may guess go halloween parti joe paterno
1352,263958050862399488,368494809,neutral,afc travel blackpool sunday take bathroom soultion lfa rd round ko squir gate fc blackandwhitearmi
1354,255548371681562625,63455353,neutral,nta viewer tue viewer tue
1356,264127730923233281,53715716,neutral,flight denzel washington come tomorrow gt gt gt gt
1358,264189734790758400,500831956,positive,nickiminaj dublin monday excit also friend birthday concert plzzzz say happi birthday shauna
1359,245174345192849408,313137808,positive,monday morn woke listen nigga pari oh man go good day
1360,261190741349511170,896275141,neutral,earli bird tomcol catch strava fail cyclingsam boss lscc club run sat spartacu fleme wheel day
1364,264094767380561921,79575847,negative,go chapel hill tomorrow usp still contact found damn speech processor hate usp
1366,262578266794250242,394684437,positive,may think tri bet tri take challeng stop wast time http co wznp f
1367,259045977984495616,405723275,neutral,quiz tomorrow plot element challeng current short stori read triumph textbook knighteng
1368,249710611083165696,106486037,negative,acta choo get thrown b th give tie run chanc come plate
1369,264150443444281344,52892999,neutral,saw two bill board christma cv candi christma day til black friday
1370,256865726114172928,594545988,neutral,cianaf capello poor english first press confer use translat st game spoke fine cost isnt issu trapout
1372,257025945578381312,106935473,positive,kyle william good chanc play sunday bill deal ankl injuri william got back pr http co mndgwcqi
1373,258788105732100096,81033088,positive,excit announc next day green sunday januari th australia day long weekend http co p bne nv
1374,263180504017285121,56367543,neutral,wisin amp yandel record song ricki martin jlotim indiath reggaeton duo wisin amp yandel announc monday http co soy xx
1375,261847606781681664,482402639,positive,gut bellami smith sign fulham player loan decemb nd seen youtub look good
1376,263711471433818112,914868200,neutral,clemson plan honor lattimor saturday night dedic final play duke game take knee
1377,262887182199566338,271948596,negative,notic huddleston hater conspicu absenc yesterday particularli assist bale st goal thfc
1378,262578031267311617,241101732,positive,daniel good humor comedi show indiana gov mitch daniel good sport thursday appear http co idcfj b
1381,251762432551305216,107723930,neutral,anyon watch davo game someon told nash may hurt shoulder better true
1384,256025706427994112,226548823,neutral,tomorrow day david guetta come play fort canning
1385,263995198835662848,19921353,positive,pakistan clear visa accord india welcom new delhi islamabad nov ian day pakistan cabinet ap http co hz niw
1386,225114137250889729,314933700,neutral,lightweight might go royal rumbl phoenix januari
1388,264128045382791168,872473717,positive,ashweeboo hi yeah ye poland see new episod friday even wait tomorrow
1391,226335223124721664,261423288,positive,bob stauffer imo gagner develop depth would slot nice rd centr
1392,263918866940452864,53932318,positive,victor cruz happi contract negoti giant tuesday weekl http co xwsdkztn
1393,241614322822950913,14921918,neutral,check senior bowl st scouter delight http co xzhcut
1395,241603562633838593,41499153,neutral,nashe endors coni report today pleas chang mind tomorrow
1396,251754973325578240,60185524,positive,good luck brother anoth mother kingsbu fight tomorrow ufcengland fuel tv state warkingsbu asu
1397,261749210360205313,300393461,neutral,san antonio cyber cyberspac new battlefield tehran war vancouv sun http co ttpfkuv
1398,249069069339336704,184327047,positive,look one singapor booth fort canning tomorrow celebr int l day peac kid http co hphaijkb
1400,264153269306277888,472283764,neutral,realiz tomorrow friday gt gt gt realiz bellami first thing morn lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt lt
1401,247504084423307265,178490088,negative,wow drew peterson convict septemb th murder rd wide never found bodi th wide smfh
1402,264163089245691904,72053917,neutral,nov la vega massag gift certif la vega massag gift certif best massag anywher http co jefkasf
1403,263716885026201600,15433739,neutral,settingt close line u superbowl bagatel shade line may move jan st
1405,264053197310672898,15291335,neutral,denzel washington amp brian geraghti gear one heck ride exclus clip flight see tomorrow http co b qar b
1406,263573916688207874,102141523,negative,wacki wednesday promo go bit ground hog day say wacki wednesday promo go bit http co tfa xne
1407,261394579151007745,261630265,positive,close eye sun go alright one hurt morn light safe sound
1408,263039309068767232,339055436,neutral,tomorrow swindon town date aston villa villa fan nervou stfc
1410,252521033389723649,280219991,neutral,watch nigeria gej pre record speech tomorrow live tape via nta omojuwa
1411,262920501540827138,26897760,neutral,st take talkin boy need leader men head coach agre let give ray lewi coach job lol
1412,257607514273767425,43775846,neutral,didnt er learn nfc championship game back januari
1413,262682456791060480,386815711,neutral,gsyellin think cni hit hard may util power outag newhousesm
1414,257581995905921024,406708872,neutral,q alex smith pass kyle william san francisco yard st amp
1416,246621520082903040,18340123,neutral,drewpeterson miss drew peterson yet lifetim air movi sunday star gasp rob low peterson
1418,256040222343696385,27973790,neutral,meet man make documentari defend joe paterno http co naxv ssz may look familiar
1421,264153529374097408,151968486,neutral,finish sign sat act
1422,261310983748857856,47805740,positive,happi valentin day artemi rememb come kind jerk would forgot valentin day th year row
1423,246011852948111360,339010800,positive,know januari cant wait royal rumbl wwe
1424,262925618470072321,32397083,negative,wors stuck time loop groundhog day stuck monday loop
1425,264230613781975040,593988762,positive,ocean b stevestreza look nate number due increas chanc oh good poll fl may help
1426,252842604100722688,215693870,neutral,monta elli th th place east
1427,264107095467634688,92648159,neutral,nfl week odd raven slight favorit road brown sunday afternoon http co bgiij il
1428,263949955427864576,17883651,neutral,plan tomorrow morn jit franki tom open mat drill specif train great friend pho
1429,254737518690443264,220844331,positive,childish marino lololololololol im sg buck im good team monta elli what posit pick rd
1430,264243435035299840,575327469,neutral,first meet london pm saturday one belgium pm
1431,264217237878104064,251271801,positive,want th birthday taylor swift ticket parti ticket
1432,255804479130185731,493371884,positive,mayhemmil nick diaz da best smoke weed everi day drop school th grade fuck yeah
1434,263235196516700160,26007785,neutral,tom hank bill murray may two peopl would like meet well scarlett johansen differ reason though
1435,252164677994422272,91595676,positive,octob th novemb rd miss compani fool perform woman black http co acsv rkl
1436,256522858317111296,634430139,negative,jenel come game tomorrow die missherlot itsbeentolong mybabi
1437,264207976510930944,301139909,positive,paper finish cma blake miranda domin account hw got push wednesday go bed happi
1438,253065782391615488,702172154,neutral,n vow like return midsumm break prix de royallieu longchamp saturday trainer wil http co u va
1439,261424018597498880,281520735,neutral,hulu jimmi kimmel live axl rose part part jimmi kimmel interview axl rose ad thu oct http co ivojbhum
1440,264185213125537793,24285353,negative,markhalperin arrog came st debat know lead poll prepar romney show potu
1441,244132467659923456,22930185,neutral,jason wu lace bandeau top har debut th bag line carolyn jasonwu nyfw
1443,260026867367677952,88129701,positive,joe ross start think may acta guy like hentgen would great
1445,264211196692021248,20662385,neutral,mebebre decemb th januari th nyc st nc fl
1446,248792763435450368,88233326,positive,bj penn shogun nick diaz swick fight card ppv fox dec th cant wait
1447,264201880283004928,43563617,negative,ryan go amsterdam tomorrow wahhh fuck even goe
1448,264175696979570689,205313165,neutral,knick vs heat tomorrow kick season msg
1449,264006216907362304,79489096,neutral,last saturday phbmate cebu perform britney hit base pictur http co skckym
1451,263253415147237376,356074016,negative,rioferdi relax u match chelsea tomorrow oh see u wanna get own chelsea youngster like bale shame cfc
1452,262318278364524544,9849502,positive,muse jonathan ross brilliant excit news muse announc monday gotham record
1453,258388148277620736,408985438,positive,soul train oct halloween special ft dot finest rock mic crazi cactu night club adv ticket wt costum
1454,251399766712397824,26699888,neutral,indian fire manag acta six game left cleveland indian fire manag manni acta thursday endin http co eyz zp
1455,253198078188855297,311349016,positive,first day film danc ice tomorrow interest
1456,264218830270787584,87706545,neutral,giovannirbmg told n asia din alreadi sunday cud hit earth
1457,258303447831552000,114321203,neutral,play mass effect time start th run diffrenc thia time default femshep xd
1458,263789757459464194,237943072,positive,materialgirl like sunday night miami lmfao
1461,263959178974998528,296996054,negative,castl sun stay tue mother said aint safe dere new york wit sandi thru dere fvck sandi
1463,264109627493466112,98144454,positive,greysonch sinc asia good morn xo wait novemb
1466,254564432263401473,79545828,neutral,like k kid saturday morn watch save bell might even watch soul train
1467,263661913282600960,563632286,positive,ticket sell well northern light talk kielder ob thur nov pm central librari book http co yfm xawd
1468,264187979340316672,80301581,positive,anoth awesom tweetup time cebu rafa tard great meet scorpio thank see monday zubuchon us
1469,243903832139132928,155673215,positive,appar tomorrow nation kiss day gonna eat entir bag hershey kiss call day
1470,263760149464891393,362681164,positive,danc parti boy girl club closest club th grade girl danc better
1471,262912083312648192,132327602,positive,thecivilwar anoth remind request guy sing kingdom come thursday safe sound
1472,262964830514843649,182034954,neutral,kyle william monday press confer bill defens tackl kyle william talk come back bye http co xsxjvunh
1474,263074918260961280,33945796,positive,wish fifa would make leagu result tabl bit realist man utd releg zone game aston villa nd
1477,258707912644521985,125735633,neutral,movienight tomorrow student union pm movi safe hous teamuapb
1478,255225557673967616,478668117,neutral,start make wicker lantern today bemmi winter lantern parad ion th dec get involv free public workshop acta
1479,264238348141465600,880490995,neutral,dm st thing come ur head u hear say one direct harri loui zayn niall liam boy
1484,252039976341078017,108978449,neutral,sat besid joe paterno fan bank licens plate said name penn state plate suck
1485,244601001510846465,323487086,neutral,watch safe hous st time redbox latepass
1486,264221284630667264,53308140,neutral,give present center photograph art carmel ca sat http co k fyfusj photographi
1487,264245575061499904,476353978,neutral,amazon extra strength hair nutrient tablet tablet packag may vari vivisc day top http co jsp igcb
1488,259245460181626880,82330368,positive,think coupl day august stone rose one night kasabian noel g crib next get much better
1489,263801798542897152,211352628,neutral,rocket assist st half lin harden five dime
1490,264205187172933632,363797656,positive,jlin ha final add circl come close talk yeah st time see real jeremi lin excit
1492,263293918718877696,37725043,positive,safe sound th th hope clean sandi quickli path love
1493,264168969727008768,281275242,neutral,would accept write free entri friday ms hugh class tomorrow candi
1494,264217261278130176,418203217,neutral,shit load type group better call queen tomorrow
1495,263980804462497792,847726032,negative,so top comedi ashwni dhir mumbai nov ian forthcom comedi son sardaar might http co cusiitof
1496,264108248846696451,50213088,negative,talkmast hope wrong sir welcom back jacksonvil tomorrow last show sorri make
1498,261405472542834688,217761583,neutral,smash melon thingrt doctorgc okay noel gallagh play louisvil novemb th go
1501,262945137649410049,257224297,positive,buzz game tomorrow gong great atmospher possibl upset card bring aston villa stfc
1502,262887102268723200,342075052,neutral,ac milan readi make januari move chelsea full back ashley cole san siro side want stamford bridg defend http co kwtr
1503,264220693019901952,386580862,neutral,mariemirel well figur get comput make leagu boy help us tomorrow hahaha
1505,264228066614722560,185099961,negative,justanoth smh wait black ppl cuss tomorrow denzel lol nigga
1506,252524419728175105,410707247,negative,appl ceo extrem sorri problem new map sourc http co ukrv bg sunday septemb http co siclt tp
1508,264229274616201216,165934482,negative,balconi haha know cant deal athen last saturday hear ignor ass talk game lord help
1509,259872055040802816,818725716,positive,got jennif hudson inspir makeup look come monday excit turn
1510,254014659873615873,70827573,neutral,mrjfumero heard ms pink friday got tire hear mr canon brag record grammi success bs
1511,263766743355383809,223589395,positive,never ita never best kind may play us hat ray lewi thegreatest
1512,256975301085646848,471633847,positive,appoint bellami tomorrow might move next semest excit
1513,259293630706110464,38956667,neutral,headlin nadal confirm mexican open februari rafael nadal plan play mexican open februa http co utidc
1514,263278003017113600,31039654,neutral,joshcribb need sunday knock purpl raven
1515,229290151489196032,64754919,positive,today juli th milk chocol day bring milkchocolateday http co npzefpa
1516,263809002041905152,360044511,positive,good luck infin iain veitch compet taiwan ironman saturday
1518,264014547847888896,223057354,neutral,must thursday everyday cuz nigga thirsti time
1519,256464266952069120,471539916,positive,rg clear vike game sunday goodmood p thank god got rid cuntsniff cundiff
1520,263343264940306432,27030690,positive,still time order halloween treat deadlin pm cst today overnight ship arriv tomorrow gt http co vvt imjz
1521,261430910841397248,30216409,positive,gonna meet cast spartacu th excit
1522,264218809693503488,64619995,negative,donmanolo jakemcwavynyc seriou act parker sat ring parker make spur r
1524,264248910816636928,861388620,positive,realrominarey way go drop ballot mark obama wednesday colorado give good feel hope co goe obama
1526,263356772209807360,446623531,positive,everyon talk eli man best th qtr jay cutler best qbr rate th qtr nfl getsom dabear
1527,263719060146094080,50532153,positive,chan tatum stripper th birthday
1528,261550720992567296,166006850,neutral,might go pierc veil northern light sold albani ny oct http co hnewjygi
1529,262689629919125504,79851746,neutral,victor cruz aint salsa game overdu th quarter time
1532,264179240923193344,74449410,negative,mgska laromabella want smack eli man fall asleep rest team nd half sunday hahahaha
1533,264170532935696384,342408552,neutral,sunday pm cst tune sunday blue underground radio hour show blue music style http co af n flz
1534,239478045419921408,171607513,negative,jaggerhop oiler fan unhappi point season gagner nd line c hab fan hate point eller c
1535,262773700561096706,251485806,positive,den peyton eli may meet super bowl denver new york giant keep win like sunday
1537,259268223776731136,245034403,negative,fran say paterno congeni media earli year age amp perhap betray media may part rift media
1538,262431980078104576,259597230,positive,scubaselia fanci go leonard cohen concert n madr novemb heavenli
1540,255771096744345600,172589611,neutral,cundiff got releas think outta leagu especi quot tl past sunday real
1543,256388555700596737,583703650,neutral,time russia win big match capello russia manag fabio capello thursday said intend http co odkjtclk
1544,264140401567477760,379984862,negative,new bruno mar song wick sound like cross polic michael jackson may may play time day
1545,264243488453955584,282034984,positive,good morn friend wish nice friday love peac art mutual respect
1546,252364129707368449,180065373,neutral,hot jim ross alicia fox play kendrick perkin celebr poker tournament tomorrow afterno http co rzc b
1549,248389866558214144,833155597,negative,guildwar c mon guy fix pleas dont want end diablo iii
1551,264249790332821504,57738988,positive,kendrick lamar may arguabl best hip hop album year opinion
1553,247906557600342016,17747332,neutral,rob low portray drew peterson take casey anthoni prosecutor monday reveal rob http co vw scnbu
1554,263238714262700032,15633710,positive,pick decemb issu wdc yet includ full depth review nikon http co hy
1556,263598002806079489,192614254,neutral,latifahde yesssss true wednesday london thursday luton friday luton go hard go home rememb lmfao
1557,263554696235589633,36042554,neutral,nov duke kent presid attend mersey weaver district scout council present http co xyaordtz
1558,261327014701723648,235341109,negative,axl rose trend worldwid sat butt chair talk live tv drink water mug bow peasant
1559,263543591727689728,256555379,positive,look forward go carrow rd tonight last time bale score rd want extra time though
1560,245261758711881728,299430462,neutral,lillian bassman imag pair jason wu spring summer runway show http co trxhw sm photographi art design fashion
1561,262311874106904576,129566049,positive,lukeymoor good luck tomorrow big david jame harri redknapp start race wore bomber jacket
1562,264202226053029888,273772081,neutral,castlenikki peopl choic ballot look castl categori may ventur
1564,263483410192932864,293690090,neutral,delmar johnson interview new releas book boci talk radio cst octob st listen http co l qvlsi
1566,264198793812127747,35198614,neutral,remind hong kong optimist sailor must pre book prizegiv curri buffet sunday deadlin http co kieqrfbo
1567,257594767532244993,338000640,negative,seem new ipod like kasabian much laptop crash everi time got sync empir th time lucki
1568,240061644691087360,461010765,positive,ben amo well hull citi anoth clean sheet v charlton say enjoy challeng play regular st team f ball mufc
1569,240754976501149696,52019048,neutral,ideal home show christma earl court novemb partner itv bring danc ice life exhibit
1570,257609401584742400,633263206,neutral,like nd place superbowl mademyday
1571,260790583344377856,122764385,positive,friday celebr mock love avril chad http co bzapx di
1573,259443837339041792,15612308,positive,like proactiv health miss sunday live googl hangout genet http co evhata
1574,262351452457021440,232426009,neutral,ima order ticket senior bowl januari
1577,244804450710061056,533185090,neutral,democrat leader see video report amp coni report amp find truth th feb maldiv http co h avv z
1578,256787668367704066,610413207,neutral,grammi concert pay move tribut whitney houston whitney houston given final sendoff grammi thursday hall
1579,263295819996880896,117096248,neutral,wanna go chapel hill tomorrow night go cold go work instead
1580,264227647813476352,410981914,neutral,shop bell game saturday
1581,227674000917159936,153441051,positive,dear misskahi ssosso final tomorrow dream high air countri final see miss u alot
1582,263001604255514624,424684518,negative,go duke game saturday haha duke joke
1583,264024226997084162,46476923,neutral,readi long drive boro tomorrow past present gsu student better paulson sat beatappst gsu
1584,263849790591336448,848417731,positive,channel year old friday oh show great programm year especi paul hogan
1586,263023629766389760,121950254,positive,monday night footbal cisco win chanc go hawaii pro bowl happi hour night http co lyyxm
1587,264256692131360768,428637558,negative,spain summon argentin ambassador oil disput spain warn argentina friday risk becom http co youzbzl
1588,258379289462968320,494366588,negative,monta elli commit st foul cold miss ft foul miss start q buck trail bull mid q
1589,264096603818827776,764842129,neutral,real liam payn guess go decemb rd concert msg thisgirl
1590,263875704058413056,558942842,negative,nigga th grade fight high school even deal
1591,255656488226398209,81902902,neutral,davo coach del curto expect rick nash return tonight davo fairli bad th tabl point gp nyrang
1592,264003494422388736,631225392,positive,play rugbi yesterday may broken finger definit worth pain game fun rememb
1593,264248326914994176,46958002,positive,everi thursday go jess black casselberri fl girl http co brntau
1594,263887048220499968,70409036,negative,dear spur coc champion leagu come may wont top even exist
1596,259258840405667841,47152159,positive,dook tomorrow th game wait nc state http co bzrmginj
1597,261602737693814785,465934405,neutral,record want celebr juic anyon miss stream saturday anyon want see
1600,256431811872321536,24856383,neutral,smooth set asid stack grammi februari
1605,258775749501255681,808260667,neutral,uberfact play st never play nd ac game bought mass effect wait halo idk ill ever play ac
1606,263455012942934019,388333847,positive,sang avril lavign song talent show th grade love much
1607,259698100321546241,366083367,positive,guess star th greatest women world mani grammi award singer
1608,259418991238459392,38164846,positive,nadal parc de princ saturday big news rafael nadal accept invit pari saint germ http co jp kh ul
1609,264220874012520448,797540935,positive,wildcat mad tomorrow commun pep ralli bell game hope see
1610,263843288958771200,116526242,positive,congrat mizzousocc mizzou beat kentucki tiger advanc face top seed florida semi friday pm mizsec
1612,264149985107521536,146465200,neutral,destin thursday premier leagu decid today see gone hall fame http co lysbvgco
1615,264170130207014912,617695760,positive,tomorrow gonna stay game israel yay
1616,256467291175260162,525507607,positive,dgenerationx ok hope jennett visit citi someday may chanc meet
1617,262921864836440064,103784921,negative,mcmwiti realli realli terri guilt well proven tv footag avail suarez punish strength evra word c mon
1618,258619074509148160,331088118,neutral,nta cover live return st ladi
1619,255467554787708928,585133233,neutral,record line world cup race resum fabio capello russia face portug pick friday fi http co knexqif
1621,259173416865779712,238744885,positive,like larri bird ole pt contest tonight alfr e smith dinner romney went st absolut crush obamafail
1625,264225416020119552,38284349,neutral,work overtim elect mitt radio appear homestretch huckabe nation radio friday
1626,256070325312290816,398419273,neutral,julianalbrandt catmsculli peopl go trick treat mani australia day jan queen bday box day
1628,264244428963733505,356014436,positive,hbblank kaycegilman spark fli taylor swift may may background moment never forget lol
1629,263823227686625280,457549667,neutral,austin river strugglin like got first bucket mid way threw da th
1630,264146965363834880,915807318,positive,novemb know mean see valentin day stuff walmart soon celebratetherightholiday
1631,264080913602859009,844694461,neutral,halloween read britain tradit guy fawk night rememb rememb th novemb http co xowc lkx
1632,264194494793129984,34914041,positive,janowicz januari win murray today take good year mega potenti beat tipsarev
1635,248377357000404992,456854364,neutral,hcd news offici news nash thorton play davo go play th match buy ticket itali
1636,263968174872084481,350747215,neutral,anonym ask may know format unbox video album http co nq p q
1637,264045379404836868,874370149,neutral,bobwildman hi bob fine tomorrow holiday soul day n th republ day anoth holiday littl busi
1638,263339692605460480,7406262,neutral,tune p tomorrow googl hangout polit report discuss elect http co xzxf n
1641,263747379566628865,807571530,neutral,rocket today new team asik jeremi lin jame harden watch st quarter leav parti
1642,251003446562545664,142124007,negative,okc thunder center kendrick perkin may miss preseason due wrist injuri
1643,263422793998299137,72438659,neutral,ghost mississippi stori ghost trip eli man th fate autumn night oxford
1644,245116961737031680,299430462,neutral,jason wu brizo inspir behind ss runway show http co itpfdufh design nyfw mbfw fashionweek fashion
1646,257812871038246912,18881445,positive,wow omg today st birthday woke jennettemccurdi follow knew day would come thank jennett lt
1647,254460356213215233,459527793,neutral,memori grace bishop samuel may pray us assassin sadat th http co w ixt v
